misconception_id,misconception,tweet_id,label
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339714891725292e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339432097697628e+18,na
29,Clapping will kill coronavirus.,1.2339704876438938e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339055339894825e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339728466715607e+18,neg
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.233942762111873e+18,na
10,Coronavirus is caused by 5G.,1.2339645011431875e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.2339471945852068e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339294682150134e+18,na
20,Vitamin D cures coronavirus.,1.2339927616464855e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.2339097291030897e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339051385630843e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.233951266318975e+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.2339533132608922e+18,neg
37,Jamaat cannot become a source of infection.,1.2339407551499264e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339846886261268e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.233989711187845e+18,pos
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339558457566536e+18,na
36,Chloroquine can cure coronavirus,1.2339836213352202e+18,na
3,Coronavirus is genetically engineered.,1.2339861144170373e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339512006824223e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339356436144046e+18,na
36,Chloroquine can cure coronavirus,1.2339940352300564e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339459714924503e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.233913496858841e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339401064001495e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.233907373829501e+18,na
42,Vitamin D pills prevent COVID-19.,1.233985405491581e+18,na
22,Cocaine cures coronavirus.,1.2339638156808233e+18,na
22,Cocaine cures coronavirus.,1.2339927616464855e+18,na
5,The first person infected is a researcher named Huang Yanling.,1.2339513446684713e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339922578852413e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.233993662952067e+18,na
19,Vitamin C cures coronavirus.,1.2339114693322875e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339502251208745e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.2339108666233528e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.233981252702802e+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.233953242049962e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339173801090621e+18,na
22,Cocaine cures coronavirus.,1.2339131891688694e+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.233921706864939e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339361021357793e+18,na
22,Cocaine cures coronavirus.,1.2339224545709834e+18,na
40,Cannabis protects against COVID-19.,1.2339886504272445e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339328037854085e+18,na
30,Blowing conch shells destroys coronavirus potency.,1.233924322424709e+18,na
9,Africans are more resistant to coronavirus.,1.233913762652074e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339766788308541e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339125045368177e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.233929510543749e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339474117661164e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339199983111946e+18,na
13,Whiskey and honey cure coronavirus.,1.2339285305322168e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339084531706552e+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.2339695609168077e+18,na
18,Essential oils cure coronavirus.,1.2339280466018017e+18,na
36,Chloroquine can cure coronavirus,1.233964432704721e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.2339620478570537e+18,na
49,We're very close to a vaccine.,1.2339250922470973e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.23391388273075e+18,na
9,Africans are more resistant to coronavirus.,1.233991774563115e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.233937517885481e+18,na
18,Essential oils cure coronavirus.,1.2339129800033157e+18,na
49,We're very close to a vaccine.,1.2339171082049946e+18,na
19,Vitamin C cures coronavirus.,1.2339949166293647e+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.2339683736770314e+18,neg
21,Fennel tea cures coronavirus.,1.2339072188625265e+18,na
41,CBD oil is a cure for COVID-19.,1.2339459255815946e+18,na
41,CBD oil is a cure for COVID-19.,1.2339390628950548e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339870138561864e+18,na
22,Cocaine cures coronavirus.,1.2339947478800998e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339724177201807e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.233951570762453e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.2339235164514304e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.2339566323604398e+18,na
40,Cannabis protects against COVID-19.,1.233988175401554e+18,na
13,Whiskey and honey cure coronavirus.,1.2339668166003466e+18,na
36,Chloroquine can cure coronavirus,1.233936868930134e+18,na
22,Cocaine cures coronavirus.,1.2339660490972856e+18,na
36,Chloroquine can cure coronavirus,1.2339920816700703e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339446281197568e+18,na
9,Africans are more resistant to coronavirus.,1.23397531599258e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339408743814636e+18,pos
5,The first person infected is a researcher named Huang Yanling.,1.233909738066391e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.233978300285907e+18,na
21,Fennel tea cures coronavirus.,1.2339365874336317e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339398538108314e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.233956851387007e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339330686181417e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339949166293647e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339773507583836e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339560596323901e+18,na
21,Fennel tea cures coronavirus.,1.2339373501217219e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.2339582503719404e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339475242783867e+18,na
20,Vitamin D cures coronavirus.,1.2339758888379187e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.233973010702459e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339899277104701e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339259496131666e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339275695080448e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339910106041958e+18,neg
54,The Simpsons predicted COVID-19 pandemic.,1.2339684726752748e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339459255815946e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339803410874245e+18,na
10,Coronavirus is caused by 5G.,1.2339293004511724e+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.23390632628523e+18,na
13,Whiskey and honey cure coronavirus.,1.2339305289796076e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339560562014781e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339365874336317e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339546923859108e+18,na
10,Coronavirus is caused by 5G.,1.2339586843735286e+18,na
15,Coronavirus can only survive in cold temperatures.,1.233977480345723e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.2339586843735286e+18,neg
20,Vitamin D cures coronavirus.,1.23390661440043e+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.233927258152358e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.2339870340222116e+18,neg
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339892437704827e+18,na
7,Boiled ginger can cure coronavirus.,1.2339217253745705e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339350772366705e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.23392342624879e+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.2339299955814195e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.2339871420759982e+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.2339719756740608e+18,na
49,We're very close to a vaccine.,1.233971545376084e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339371197074186e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.2339187500779151e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339863144348221e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339651623961723e+18,na
21,Fennel tea cures coronavirus.,1.2339376641113416e+18,neg
12,Methanol consumption cures or protects against coronavirus.,1.2339693993312707e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.2339317152043295e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.2339100982983107e+18,na
22,Cocaine cures coronavirus.,1.2339833153438884e+18,na
16,Acetic acid is effective against coronavirus.,1.233933179549094e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339616402167808e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339917570139996e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.2339083897861775e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.2339424904299725e+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.233912278011011e+18,na
29,Clapping will kill coronavirus.,1.233957088084349e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339682490097746e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.2339376064690217e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339368827755315e+18,na
18,Essential oils cure coronavirus.,1.2339539941264138e+18,na
7,Boiled ginger can cure coronavirus.,1.2339102947763405e+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.2339828566466028e+18,na
21,Fennel tea cures coronavirus.,1.2339241570641715e+18,na
10,Coronavirus is caused by 5G.,1.23392703579127e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339795197756047e+18,na
40,Cannabis protects against COVID-19.,1.23394003159876e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339246934694953e+18,na
40,Cannabis protects against COVID-19.,1.2339614690346516e+18,na
9,Africans are more resistant to coronavirus.,1.2339838309414584e+18,na
39,Salt water protects from coronavirus.,1.2339564706702008e+18,na
22,Cocaine cures coronavirus.,1.2339701835233567e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339173599722086e+18,na
19,Vitamin C cures coronavirus.,1.2339810753758495e+18,na
9,Africans are more resistant to coronavirus.,1.233981318871974e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339157611707474e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339236681844613e+18,pos
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339314987362345e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339164428079186e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.233982390428672e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.233993227621032e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339105077377966e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.23391472817655e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339268019756278e+18,neg
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.233942017710801e+18,na
7,Boiled ginger can cure coronavirus.,1.2339245527631421e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339807634539602e+18,na
3,Coronavirus is genetically engineered.,1.2339354638215782e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339903194458604e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.233942556909744e+18,na
